,Unnamed: 0,coco_url,crop_area,crop_type,obj_id,true_bbox,true_class,pred,pred_bbox,pred_class
156,156,http://images.cocodataset.org/val2017/000000577932.jpg,"[346, 220, 224, 224]",top_L,1704075.0,"[0, 0, 21, 37]",1.0,,,
157,157,http://images.cocodataset.org/val2017/000000577932.jpg,"[143, 220, 224, 224]",top_R,1704075.0,"[203, 0, 21, 37]",1.0,69.57507133483887,"[203, 0, 19, 38]",person
158,158,http://images.cocodataset.org/val2017/000000577932.jpg,"[346, 33, 224, 224]",bot_L,1704075.0,"[0, 187, 21, 37]",1.0,74.79708790779114,"[0, 187, 21, 32]",person
159,159,http://images.cocodataset.org/val2017/000000577932.jpg,"[143, 33, 224, 224]",bot_R,1704075.0,"[203, 187, 21, 37]",1.0,90.31621217727661,"[203, 186, 19, 33]",person
160,160,http://images.cocodataset.org/val2017/000000338304.jpg,"[114, 196, 224, 224]",centr,1704075.0,"[87, 60, 49, 105]",1.0,99.88597631454468,"[85, 60, 49, 110]",person
161,161,http://images.cocodataset.org/val2017/000000338304.jpg,"[201, 256, 224, 224]",top_L,1704075.0,"[0, 0, 49, 105]",1.0,99.24756288528442,"[0, 3, 46, 109]",person
162,162,http://images.cocodataset.org/val2017/000000338304.jpg,"[26, 256, 224, 224]",top_R,1704075.0,"[175, 0, 49, 105]",1.0,99.73912835121155,"[175, 0, 40, 110]",person
163,163,http://images.cocodataset.org/val2017/000000338304.jpg,"[201, 137, 224, 224]",bot_L,1704075.0,"[0, 119, 49, 105]",1.0,99.37800168991089,"[1, 118, 49, 102]",person
164,164,http://images.cocodataset.org/val2017/000000338304.jpg,"[26, 137, 224, 224]",bot_R,1704075.0,"[175, 119, 49, 105]",1.0,99.71588850021362,"[173, 115, 47, 108]",person
165,165,http://images.cocodataset.org/val2017/000000570834.jpg,"[185, 149, 224, 224]",centr,1704075.0,"[97, 77, 30, 70]",2.0,,,
166,166,http://images.cocodataset.org/val2017/000000570834.jpg,"[282, 226, 224, 224]",top_L,1704075.0,"[0, 0, 30, 70]",2.0,,,
167,167,http://images.cocodataset.org/val2017/000000570834.jpg,"[88, 226, 224, 224]",top_R,1704075.0,"[194, 0, 30, 70]",2.0,65.94454050064087,"[197, 8, 25, 59]",bicycle
168,168,http://images.cocodataset.org/val2017/000000570834.jpg,"[282, 72, 224, 224]",bot_L,1704075.0,"[0, 154, 30, 70]",2.0,,,
169,169,http://images.cocodataset.org/val2017/000000570834.jpg,"[88, 72, 224, 224]",bot_R,1704075.0,"[194, 154, 30, 70]",2.0,82.0949912071228,"[197, 165, 25, 56]",bicycle
170,170,http://images.cocodataset.org/val2017/000000488592.jpg,"[169, 309, 224, 224]",centr,1704075.0,"[83, 102, 58, 20]",28.0,78.40632796287537,"[85, 101, 56, 19]",umbrella
171,171,http://images.cocodataset.org/val2017/000000488592.jpg,"[252, 411, 224, 224]",top_L,1704075.0,"[0, 0, 58, 20]",28.0,95.61891555786133,"[1, 1, 55, 20]",umbrella
172,172,http://images.cocodataset.org/val2017/000000488592.jpg,"[86, 411, 224, 224]",top_R,1704075.0,"[166, 0, 58, 20]",28.0,94.55493688583374,"[167, 1, 54, 18]",umbrella
173,173,http://images.cocodataset.org/val2017/000000488592.jpg,"[252, 207, 224, 224]",bot_L,1704075.0,"[0, 204, 58, 20]",28.0,88.58646154403687,"[3, 203, 55, 18]",umbrella
174,174,http://images.cocodataset.org/val2017/000000488592.jpg,"[86, 207, 224, 224]",bot_R,1704075.0,"[166, 204, 58, 20]",28.0,79.87197637557983,"[167, 202, 57, 19]",umbrella
175,175,http://images.cocodataset.org/val2017/000000182611.jpg,"[148, 158, 224, 224]",centr,1704075.0,"[107, 98, 11, 29]",44.0,,,
176,176,http://images.cocodataset.org/val2017/000000182611.jpg,"[255, 256, 224, 224]",top_L,1704075.0,"[0, 0, 11, 29]",44.0,,,
177,177,http://images.cocodataset.org/val2017/000000182611.jpg,"[42, 256, 224, 224]",top_R,1704075.0,"[213, 0, 11, 29]",44.0,,,
178,178,http://images.cocodataset.org/val2017/000000182611.jpg,"[255, 61, 224, 224]",bot_L,1704075.0,"[0, 195, 11, 29]",44.0,,,
179,179,http://images.cocodataset.org/val2017/000000182611.jpg,"[42, 61, 224, 224]",bot_R,1704075.0,"[213, 195, 11, 29]",44.0,,,
180,180,http://images.cocodataset.org/val2017/000000229358.jpg,"[193, 94, 224, 224]",centr,1704075.0,"[106, 77, 12, 71]",32.0,,,
181,181,http://images.cocodataset.org/val2017/000000229358.jpg,"[299, 171, 224, 224]",top_L,1704075.0,"[0, 0, 12, 71]",32.0,,,
182,182,http://images.cocodataset.org/val2017/000000229358.jpg,"[87, 171, 224, 224]",top_R,1704075.0,"[212, 0, 12, 71]",32.0,,,
183,183,http://images.cocodataset.org/val2017/000000229358.jpg,"[299, 18, 224, 224]",bot_L,1704075.0,"[0, 153, 12, 71]",32.0,,,
184,184,http://images.cocodataset.org/val2017/000000229358.jpg,"[87, 18, 224, 224]",bot_R,1704075.0,"[212, 153, 12, 71]",32.0,,,
185,185,http://images.cocodataset.org/val2017/000000228214.jpg,"[112, 242, 224, 224]",centr,1704075.0,"[83, 89, 57, 46]",77.0,99.51793551445007,"[82, 87, 56, 48]",cell phone
186,186,http://images.cocodataset.org/val2017/000000228214.jpg,"[195, 331, 224, 224]",top_L,1704075.0,"[0, 0, 57, 46]",77.0,93.0946409702301,"[5, 0, 47, 43]",cell phone
187,187,http://images.cocodataset.org/val2017/000000228214.jpg,"[28, 331, 224, 224]",top_R,1704075.0,"[167, 0, 57, 46]",77.0,99.04823899269104,"[167, 0, 53, 47]",cell phone
188,188,http://images.cocodataset.org/val2017/000000228214.jpg,"[195, 153, 224, 224]",bot_L,1704075.0,"[0, 178, 57, 46]",77.0,71.06983661651611,"[3, 174, 50, 45]",cell phone
189,189,http://images.cocodataset.org/val2017/000000228214.jpg,"[28, 153, 224, 224]",bot_R,1704075.0,"[167, 178, 57, 46]",77.0,79.21035885810852,"[167, 172, 55, 48]",cell phone
190,190,http://images.cocodataset.org/val2017/000000164602.jpg,"[264, 110, 224, 224]",centr,1704075.0,"[88, 107, 49, 9]",90.0,,,
191,191,http://images.cocodataset.org/val2017/000000164602.jpg,"[352, 217, 224, 224]",top_L,1704075.0,"[0, 0, 49, 9]",90.0,,,
192,192,http://images.cocodataset.org/val2017/000000164602.jpg,"[177, 217, 224, 224]",top_R,1704075.0,"[175, 0, 49, 9]",90.0,,,
193,193,http://images.cocodataset.org/val2017/000000164602.jpg,"[352, 2, 224, 224]",bot_L,1704075.0,"[0, 215, 49, 9]",90.0,,,
194,194,http://images.cocodataset.org/val2017/000000164602.jpg,"[177, 2, 224, 224]",bot_R,1704075.0,"[175, 215, 49, 9]",90.0,,,
195,195,http://images.cocodataset.org/val2017/000000480944.jpg,"[172, 250, 224, 224]",centr,1704075.0,"[83, 96, 59, 31]",3.0,66.08234643936157,"[85, 93, 59, 43]",car
196,196,http://images.cocodataset.org/val2017/000000480944.jpg,"[255, 346, 224, 224]",top_L,1704075.0,"[0, 0, 59, 31]",3.0,79.98751401901245,"[1, 0, 71, 38]",car
197,197,http://images.cocodataset.org/val2017/000000480944.jpg,"[90, 346, 224, 224]",top_R,1704075.0,"[165, 0, 59, 31]",3.0,71.70122861862183,"[162, 0, 62, 37]",car
198,198,http://images.cocodataset.org/val2017/000000480944.jpg,"[255, 153, 224, 224]",bot_L,1704075.0,"[0, 193, 59, 31]",3.0,68.58463883399963,"[0, 179, 55, 43]",bus
199,199,http://images.cocodataset.org/val2017/000000480944.jpg,"[90, 153, 224, 224]",bot_R,1704075.0,"[165, 193, 59, 31]",3.0,89.14431929588318,"[165, 190, 58, 34]",car
200,200,http://images.cocodataset.org/val2017/000000292997.jpg,"[332, 141, 224, 224]",centr,1704075.0,"[76, 94, 73, 36]",3.0,97.78628945350647,"[68, 96, 91, 33]",car
201,201,http://images.cocodataset.org/val2017/000000292997.jpg,"[408, 235, 224, 224]",top_L,1704075.0,"[0, 0, 73, 36]",3.0,84.41256284713745,"[1, 1, 79, 38]",car
202,202,http://images.cocodataset.org/val2017/000000292997.jpg,"[257, 235, 224, 224]",top_R,1704075.0,"[151, 0, 73, 36]",3.0,88.03091645240784,"[140, 3, 87, 38]",car
203,203,http://images.cocodataset.org/val2017/000000292997.jpg,"[408, 47, 224, 224]",bot_L,1704075.0,"[0, 188, 73, 36]",3.0,97.05702066421509,"[3, 193, 78, 30]",car
204,204,http://images.cocodataset.org/val2017/000000292997.jpg,"[257, 47, 224, 224]",bot_R,1704075.0,"[151, 188, 73, 36]",3.0,71.86610698699951,"[159, 188, 66, 32]",car
205,205,http://images.cocodataset.org/val2017/000000292997.jpg,"[226, 126, 224, 224]",centr,1704075.0,"[99, 103, 26, 17]",3.0,,,
206,206,http://images.cocodataset.org/val2017/000000292997.jpg,"[325, 229, 224, 224]",top_L,1704075.0,"[0, 0, 26, 17]",3.0,,,
207,207,http://images.cocodataset.org/val2017/000000292997.jpg,"[127, 229, 224, 224]",top_R,1704075.0,"[198, 0, 26, 17]",3.0,,,
208,208,http://images.cocodataset.org/val2017/000000292997.jpg,"[325, 22, 224, 224]",bot_L,1704075.0,"[0, 207, 26, 17]",3.0,62.21844553947449,"[1, 203, 26, 20]",truck
209,209,http://images.cocodataset.org/val2017/000000292997.jpg,"[127, 22, 224, 224]",bot_R,1704075.0,"[198, 207, 26, 17]",3.0,66.47469997406006,"[199, 206, 22, 16]",truck
210,210,http://images.cocodataset.org/val2017/000000480944.jpg,"[68, 262, 224, 224]",centr,1704075.0,"[65, 94, 93, 36]",3.0,99.69150424003601,"[65, 89, 90, 43]",car
211,211,http://images.cocodataset.org/val2017/000000480944.jpg,"[133, 356, 224, 224]",top_L,1704075.0,"[0, 0, 93, 36]",3.0,99.60525631904602,"[0, 1, 92, 35]",car
212,212,http://images.cocodataset.org/val2017/000000480944.jpg,"[2, 356, 224, 224]",top_R,1704075.0,"[131, 0, 93, 36]",3.0,99.71047639846802,"[129, 1, 94, 35]",car
213,213,http://images.cocodataset.org/val2017/000000480944.jpg,"[133, 168, 224, 224]",bot_L,1704075.0,"[0, 188, 93, 36]",3.0,92.40111112594604,"[0, 180, 89, 43]",car
214,214,http://images.cocodataset.org/val2017/000000480944.jpg,"[2, 168, 224, 224]",bot_R,1704075.0,"[131, 188, 93, 36]",3.0,92.99370646476746,"[132, 179, 89, 42]",car
215,215,http://images.cocodataset.org/val2017/000000480944.jpg,"[66, 249, 224, 224]",centr,1704075.0,"[65, 96, 93, 32]",3.0,,,
216,216,http://images.cocodataset.org/val2017/000000480944.jpg,"[131, 345, 224, 224]",top_L,1704075.0,"[0, 0, 93, 32]",3.0,98.86341094970703,"[0, 5, 95, 42]",car
217,217,http://images.cocodataset.org/val2017/000000480944.jpg,"[0, 345, 224, 224]",top_R,1704075.0,"[131, 0, 93, 32]",3.0,98.95203113555908,"[134, 4, 86, 43]",car
218,218,http://images.cocodataset.org/val2017/000000480944.jpg,"[131, 153, 224, 224]",bot_L,1704075.0,"[0, 192, 93, 32]",3.0,90.26363492012024,"[2, 194, 88, 29]",car
219,219,http://images.cocodataset.org/val2017/000000480944.jpg,"[0, 153, 224, 224]",bot_R,1704075.0,"[131, 192, 93, 32]",3.0,77.93054580688477,"[139, 195, 81, 27]",car
220,220,http://images.cocodataset.org/val2017/000000195165.jpg,"[210, 108, 224, 224]",centr,1704075.0,"[106, 95, 13, 33]",44.0,,,
221,221,http://images.cocodataset.org/val2017/000000195165.jpg,"[316, 203, 224, 224]",top_L,1704075.0,"[0, 0, 13, 33]",44.0,,,
222,222,http://images.cocodataset.org/val2017/000000195165.jpg,"[105, 203, 224, 224]",top_R,1704075.0,"[211, 0, 13, 33]",44.0,,,
223,223,http://images.cocodataset.org/val2017/000000195165.jpg,"[316, 12, 224, 224]",bot_L,1704075.0,"[0, 191, 13, 33]",44.0,,,
224,224,http://images.cocodataset.org/val2017/000000195165.jpg,"[105, 12, 224, 224]",bot_R,1704075.0,"[211, 191, 13, 33]",44.0,,,
225,225,http://images.cocodataset.org/val2017/000000543047.jpg,"[273, 140, 224, 224]",centr,1704075.0,"[85, 76, 54, 73]",62.0,98.46882224082947,"[86, 75, 54, 74]",chair
226,226,http://images.cocodataset.org/val2017/000000543047.jpg,"[358, 216, 224, 224]",top_L,1704075.0,"[0, 0, 54, 73]",62.0,87.61560916900635,"[3, 1, 55, 77]",chair
227,227,http://images.cocodataset.org/val2017/000000543047.jpg,"[188, 216, 224, 224]",top_R,1704075.0,"[170, 0, 54, 73]",62.0,98.75293970108032,"[171, 0, 51, 77]",chair
228,228,http://images.cocodataset.org/val2017/000000543047.jpg,"[358, 65, 224, 224]",bot_L,1704075.0,"[0, 151, 54, 73]",62.0,92.05703735351562,"[0, 143, 79, 78]",diningtable
229,229,http://images.cocodataset.org/val2017/000000543047.jpg,"[188, 65, 224, 224]",bot_R,1704075.0,"[170, 151, 54, 73]",62.0,99.17410016059875,"[171, 151, 52, 71]",chair
230,230,http://images.cocodataset.org/val2017/000000543047.jpg,"[217, 145, 224, 224]",centr,1704075.0,"[86, 75, 52, 74]",62.0,99.22230839729309,"[90, 76, 46, 68]",chair
231,231,http://images.cocodataset.org/val2017/000000543047.jpg,"[303, 220, 224, 224]",top_L,1704075.0,"[0, 0, 52, 74]",62.0,98.04943799972534,"[2, 0, 50, 76]",chair
232,232,http://images.cocodataset.org/val2017/000000543047.jpg,"[131, 220, 224, 224]",top_R,1704075.0,"[172, 0, 52, 74]",62.0,96.66661024093628,"[171, 1, 51, 73]",chair
233,233,http://images.cocodataset.org/val2017/000000543047.jpg,"[303, 70, 224, 224]",bot_L,1704075.0,"[0, 150, 52, 74]",62.0,99.6033251285553,"[3, 152, 48, 67]",chair
234,234,http://images.cocodataset.org/val2017/000000543047.jpg,"[131, 70, 224, 224]",bot_R,1704075.0,"[172, 150, 52, 74]",62.0,96.3912308216095,"[175, 150, 48, 70]",chair
235,235,http://images.cocodataset.org/val2017/000000169996.jpg,"[106, 122, 224, 224]",centr,1704075.0,"[101, 81, 22, 61]",10.0,95.86836099624634,"[98, 82, 24, 54]",traffic light
236,236,http://images.cocodataset.org/val2017/000000169996.jpg,"[207, 203, 224, 224]",top_L,1704075.0,"[0, 0, 22, 61]",10.0,93.46983432769775,"[0, 2, 22, 57]",traffic light
237,237,http://images.cocodataset.org/val2017/000000169996.jpg,"[5, 203, 224, 224]",top_R,1704075.0,"[202, 0, 22, 61]",10.0,97.50741124153137,"[199, 1, 23, 57]",traffic light
238,238,http://images.cocodataset.org/val2017/000000169996.jpg,"[207, 40, 224, 224]",bot_L,1704075.0,"[0, 163, 22, 61]",10.0,94.05245780944824,"[0, 164, 22, 56]",traffic light
239,239,http://images.cocodataset.org/val2017/000000169996.jpg,"[5, 40, 224, 224]",bot_R,1704075.0,"[202, 163, 22, 61]",10.0,96.89881801605225,"[199, 163, 23, 57]",traffic light
240,240,http://images.cocodataset.org/val2017/000000122166.jpg,"[284, 149, 224, 224]",centr,1704075.0,"[106, 103, 11, 18]",10.0,,,
241,241,http://images.cocodataset.org/val2017/000000122166.jpg,"[390, 252, 224, 224]",top_L,1704075.0,"[0, 0, 11, 18]",10.0,,,
242,242,http://images.cocodataset.org/val2017/000000122166.jpg,"[177, 252, 224, 224]",top_R,1704075.0,"[213, 0, 11, 18]",10.0,,,
243,243,http://images.cocodataset.org/val2017/000000122166.jpg,"[390, 46, 224, 224]",bot_L,1704075.0,"[0, 206, 11, 18]",10.0,,,
244,244,http://images.cocodataset.org/val2017/000000122166.jpg,"[177, 46, 224, 224]",bot_R,1704075.0,"[213, 206, 11, 18]",10.0,,,
245,245,http://images.cocodataset.org/val2017/000000169996.jpg,"[135, 130, 224, 224]",centr,1704075.0,"[101, 95, 22, 34]",10.0,90.04659056663513,"[100, 91, 25, 38]",traffic light
246,246,http://images.cocodataset.org/val2017/000000169996.jpg,"[236, 225, 224, 224]",top_L,1704075.0,"[0, 0, 22, 34]",10.0,93.64805817604065,"[0, 0, 23, 37]",traffic light
247,247,http://images.cocodataset.org/val2017/000000169996.jpg,"[34, 225, 224, 224]",top_R,1704075.0,"[202, 0, 22, 34]",10.0,93.03783774375916,"[201, 0, 22, 38]",traffic light
248,248,http://images.cocodataset.org/val2017/000000169996.jpg,"[236, 35, 224, 224]",bot_L,1704075.0,"[0, 190, 22, 34]",10.0,89.35787081718445,"[0, 186, 23, 37]",traffic light
249,249,http://images.cocodataset.org/val2017/000000169996.jpg,"[34, 35, 224, 224]",bot_R,1704075.0,"[202, 190, 22, 34]",10.0,95.1770544052124,"[200, 188, 23, 34]",traffic light
250,250,http://images.cocodataset.org/val2017/000000122166.jpg,"[218, 144, 224, 224]",centr,1704075.0,"[107, 102, 10, 20]",10.0,62.34148144721985,"[107, 101, 10, 24]",traffic light
251,251,http://images.cocodataset.org/val2017/000000122166.jpg,"[325, 246, 224, 224]",top_L,1704075.0,"[0, 0, 10, 20]",10.0,68.85721683502197,"[1, 0, 8, 22]",traffic light
252,252,http://images.cocodataset.org/val2017/000000122166.jpg,"[111, 246, 224, 224]",top_R,1704075.0,"[214, 0, 10, 20]",10.0,,,
253,253,http://images.cocodataset.org/val2017/000000122166.jpg,"[325, 42, 224, 224]",bot_L,1704075.0,"[0, 204, 10, 20]",10.0,,,
254,254,http://images.cocodataset.org/val2017/000000122166.jpg,"[111, 42, 224, 224]",bot_R,1704075.0,"[214, 204, 10, 20]",10.0,,,
255,255,http://images.cocodataset.org/val2017/000000482436.jpg,"[232, 84, 224, 224]",centr,1704075.0,"[68, 62, 88, 101]",1.0,93.0559515953064,"[63, 55, 93, 156]",person
256,256,http://images.cocodataset.org/val2017/000000482436.jpg,"[300, 146, 224, 224]",top_L,1704075.0,"[0, 0, 88, 101]",1.0,,,
257,257,http://images.cocodataset.org/val2017/000000482436.jpg,"[164, 146, 224, 224]",top_R,1704075.0,"[136, 0, 88, 101]",1.0,,,
258,258,http://images.cocodataset.org/val2017/000000482436.jpg,"[300, 23, 224, 224]",bot_L,1704075.0,"[0, 123, 88, 101]",1.0,99.40066933631897,"[-5, 120, 95, 99]",person
259,259,http://images.cocodataset.org/val2017/000000482436.jpg,"[164, 23, 224, 224]",bot_R,1704075.0,"[136, 123, 88, 101]",1.0,98.02008271217346,"[127, 123, 97, 101]",person
260,260,http://images.cocodataset.org/val2017/000000122217.jpg,"[82, 220, 224, 224]",centr,1704075.0,"[81, 75, 62, 75]",1.0,99.9193012714386,"[83, 77, 58, 75]",person
261,261,http://images.cocodataset.org/val2017/000000122217.jpg,"[163, 295, 224, 224]",top_L,1704075.0,"[0, 0, 62, 75]",1.0,99.98295307159424,"[3, 0, 58, 78]",person
262,262,http://images.cocodataset.org/val2017/000000122217.jpg,"[1, 295, 224, 224]",top_R,1704075.0,"[162, 0, 62, 75]",1.0,99.8799979686737,"[163, 1, 59, 76]",person
263,263,http://images.cocodataset.org/val2017/000000122217.jpg,"[163, 146, 224, 224]",bot_L,1704075.0,"[0, 149, 62, 75]",1.0,99.85654950141907,"[2, 146, 58, 78]",person
264,264,http://images.cocodataset.org/val2017/000000122217.jpg,"[1, 146, 224, 224]",bot_R,1704075.0,"[162, 149, 62, 75]",1.0,99.90459680557251,"[163, 148, 59, 71]",person
265,265,http://images.cocodataset.org/val2017/000000097679.jpg,"[187, 126, 224, 224]",centr,1704075.0,"[88, 94, 48, 36]",1.0,,,
266,266,http://images.cocodataset.org/val2017/000000097679.jpg,"[275, 220, 224, 224]",top_L,1704075.0,"[0, 0, 48, 36]",1.0,,,
267,267,http://images.cocodataset.org/val2017/000000097679.jpg,"[99, 220, 224, 224]",top_R,1704075.0,"[176, 0, 48, 36]",1.0,,,
268,268,http://images.cocodataset.org/val2017/000000097679.jpg,"[275, 32, 224, 224]",bot_L,1704075.0,"[0, 188, 48, 36]",1.0,,,
269,269,http://images.cocodataset.org/val2017/000000097679.jpg,"[99, 32, 224, 224]",bot_R,1704075.0,"[176, 188, 48, 36]",1.0,,,
270,270,http://images.cocodataset.org/val2017/000000323263.jpg,"[200, 88, 224, 224]",centr,1704075.0,"[58, 59, 108, 107]",1.0,99.42082166671753,"[59, 50, 102, 117]",person
271,271,http://images.cocodataset.org/val2017/000000323263.jpg,"[258, 147, 224, 224]",top_L,1704075.0,"[0, 0, 108, 107]",1.0,99.68100786209106,"[0, 0, 107, 110]",person
272,272,http://images.cocodataset.org/val2017/000000323263.jpg,"[142, 147, 224, 224]",top_R,1704075.0,"[116, 0, 108, 107]",1.0,99.33406710624695,"[115, 0, 106, 111]",person
273,273,http://images.cocodataset.org/val2017/000000323263.jpg,"[258, 30, 224, 224]",bot_L,1704075.0,"[0, 117, 108, 107]",1.0,99.78393912315369,"[3, 87, 102, 126]",person
274,274,http://images.cocodataset.org/val2017/000000323263.jpg,"[142, 30, 224, 224]",bot_R,1704075.0,"[116, 117, 108, 107]",1.0,99.67182278633118,"[117, 104, 102, 113]",person
275,275,http://images.cocodataset.org/val2017/000000173302.jpg,"[178, 84, 224, 224]",centr,1704075.0,"[88, 83, 47, 58]",1.0,98.47371578216553,"[85, 86, 49, 54]",person
276,276,http://images.cocodataset.org/val2017/000000173302.jpg,"[266, 167, 224, 224]",top_L,1704075.0,"[0, 0, 47, 58]",1.0,98.82761836051941,"[2, 0, 43, 61]",person
277,277,http://images.cocodataset.org/val2017/000000173302.jpg,"[89, 167, 224, 224]",top_R,1704075.0,"[177, 0, 47, 58]",1.0,98.90658855438232,"[177, 0, 45, 61]",person
278,278,http://images.cocodataset.org/val2017/000000173302.jpg,"[266, 1, 224, 224]",bot_L,1704075.0,"[0, 166, 47, 58]",1.0,99.37458038330078,"[1, 164, 44, 60]",person
279,279,http://images.cocodataset.org/val2017/000000173302.jpg,"[89, 1, 224, 224]",bot_R,1704075.0,"[177, 166, 47, 58]",1.0,99.39160346984863,"[177, 163, 45, 60]",person
280,280,http://images.cocodataset.org/val2017/000000173302.jpg,"[212, 82, 224, 224]",centr,1704075.0,"[95, 79, 34, 65]",1.0,99.56515431404114,"[93, 82, 32, 62]",person
281,281,http://images.cocodataset.org/val2017/000000173302.jpg,"[307, 161, 224, 224]",top_L,1704075.0,"[0, 0, 34, 65]",1.0,91.25376343727112,"[0, 4, 30, 62]",person
282,282,http://images.cocodataset.org/val2017/000000173302.jpg,"[117, 161, 224, 224]",top_R,1704075.0,"[190, 0, 34, 65]",1.0,99.33452606201172,"[187, 3, 33, 60]",person
283,283,http://images.cocodataset.org/val2017/000000173302.jpg,"[307, 2, 224, 224]",bot_L,1704075.0,"[0, 159, 34, 65]",1.0,99.0159273147583,"[0, 161, 30, 59]",person
284,284,http://images.cocodataset.org/val2017/000000173302.jpg,"[117, 2, 224, 224]",bot_R,1704075.0,"[190, 159, 34, 65]",1.0,99.6736466884613,"[185, 161, 35, 60]",person
285,285,http://images.cocodataset.org/val2017/000000183709.jpg,"[138, 142, 224, 224]",centr,1704075.0,"[106, 88, 12, 48]",1.0,94.2205011844635,"[102, 87, 15, 46]",person
286,286,http://images.cocodataset.org/val2017/000000183709.jpg,"[244, 230, 224, 224]",top_L,1704075.0,"[0, 0, 12, 48]",1.0,90.62384963035583,"[0, 3, 11, 42]",person
287,287,http://images.cocodataset.org/val2017/000000183709.jpg,"[32, 230, 224, 224]",top_R,1704075.0,"[212, 0, 12, 48]",1.0,94.7587251663208,"[212, 3, 10, 42]",person
288,288,http://images.cocodataset.org/val2017/000000183709.jpg,"[244, 54, 224, 224]",bot_L,1704075.0,"[0, 176, 12, 48]",1.0,94.89979147911072,"[0, 179, 12, 41]",person
289,289,http://images.cocodataset.org/val2017/000000183709.jpg,"[32, 54, 224, 224]",bot_R,1704075.0,"[212, 176, 12, 48]",1.0,92.04731583595276,"[213, 178, 9, 43]",person
290,290,http://images.cocodataset.org/val2017/000000365207.jpg,"[292, 252, 224, 224]",centr,1704075.0,"[84, 98, 56, 29]",15.0,,,
